InvoiceNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV101674,Chocolate,1,2023-06-03,6.68,13051,Germany
INV101675,Pasta,5,2023-03-01,12.33,16636,France
INV101675,Tomato Sauce,3,2023-03-01,8.49,16697,USA
INV101675,Cheese,1,2023-03-01,9.76,10727,United Kingdom
INV101675,Milk,3,2023-03-01,2.28,18538,USA
INV101675,Beef,2,2023-03-01,3.62,16108,Germany
INV101675,Eggs,5,2023-03-01,6.53,16571,United Kingdom
INV101676,Vegetables,1,2023-02-21,11.61,10424,Germany
INV101676,Chicken,5,2023-02-21,5.41,17895,Germany
INV101676,Rice,5,2023-02-21,0.67,10510,United Kingdom
INV101677,Vegetables,1,2023-04-05,14.47,11517,France
INV101677,Chicken,5,2023-04-05,1.29,11484,USA
INV101677,Olive Oil,3,2023-04-05,9.31,19476,United Kingdom
INV101678,Soda,1,2023-04-08,13.22,15505,United Kingdom
INV101678,Chips,5,2023-04-08,1.88,19717,Germany
INV101678,Chocolate,5,2023-04-08,6.47,17176,United Kingdom
INV101679,Beer,4,2023-09-14,0.61,10187,France
INV101679,Chips,5,2023-09-14,14.24,19788,Germany
INV101680,Cheese,5,2023-12-29,13.65,15990,United Kingdom
INV101680,Pasta,4,2023-12-29,13.82,11661,USA
INV101680,Tomato Sauce,4,2023-12-29,1.71,19682,Germany
INV101681,Pasta,3,2023-04-17,2.87,12208,United Kingdom
INV101681,Olive Oil,5,2023-04-17,13.14,14344,United Kingdom
INV101681,Tea,1,2023-04-17,14.18,13493,India
INV101681,Cheese,1,2023-04-17,14.07,17719,India
INV101681,Sugar,3,2023-04-17,8.07,15714,India
INV101681,Milk,2,2023-04-17,10.89,14176,USA
INV101681,Biscuits,1,2023-04-17,6.14,11740,United Kingdom
INV101682,Cheese,2,2023-12-20,10.95,13760,United Kingdom
INV101682,Pasta,4,2023-12-20,9.08,16071,United Kingdom
INV101682,Tomato Sauce,4,2023-12-20,5.11,11528,Germany
INV101683,Coffee,5,2023-02-26,1.69,11989,Germany
INV101683,Sugar,2,2023-02-26,13.18,19972,Germany
INV101683,Milk,2,2023-02-26,1.36,15317,France
INV101683,Cheese,5,2023-02-26,13.18,18322,India
INV101684,Water,2,2023-10-25,2.17,14661,France
INV101684,Chips,5,2023-10-25,6.74,18272,USA
INV101684,Soda,1,2023-10-25,12.76,19546,India
INV101684,Salt,1,2023-10-25,8.78,16628,USA
INV101685,Vegetables,1,2023-01-25,1.44,10802,Germany
INV101685,Chicken,4,2023-01-25,0.59,12006,India
INV101685,Olive Oil,3,2023-01-25,11.75,19122,United Kingdom
INV101686,Vegetables,1,2023-05-10,13.21,11234,USA
INV101686,Fish,4,2023-05-10,13.65,14205,United Kingdom
INV101686,Rice,5,2023-05-10,12.69,14475,India
INV101687,Pasta,1,2023-10-16,12.39,10189,USA
INV101687,Tomato Sauce,3,2023-10-16,12.52,18216,United Kingdom
INV101687,Ice Cream,4,2023-10-16,12.5,17483,France
INV101687,Chocolate,3,2023-10-16,6.28,19734,USA
INV101687,Beef,2,2023-10-16,10.42,18951,France
INV101687,Biscuits,5,2023-10-16,9.98,17980,France
INV101688,Sugar,5,2023-03-14,10.04,14757,USA
INV101688,Flour,3,2023-03-14,7.09,17259,India
INV101688,Milk,2,2023-03-14,5.08,13121,USA
INV101688,Butter,3,2023-03-14,7.09,16398,USA
INV101688,Eggs,1,2023-03-14,13.23,15658,Germany
INV101688,Salt,1,2023-03-14,1.89,14680,India
INV101689,Tissue,4,2023-03-13,14.84,16149,USA
INV101689,Bin Bags,3,2023-03-13,8.95,10234,Germany
INV101689,Detergent,4,2023-03-13,2.38,17307,India
INV101690,Coffee,5,2023-02-13,6.29,10129,Germany
INV101690,Sugar,3,2023-02-13,9.15,12088,France
INV101690,Milk,4,2023-02-13,13.2,19740,India
INV101691,Tomato Sauce,2,2023-09-05,12.67,18045,France
INV101691,Bread,1,2023-09-05,2.79,15962,India
INV101691,Cheese,2,2023-09-05,3.49,12416,France
INV101691,Chocolate,2,2023-09-05,4.47,13327,France
INV101691,Soda,2,2023-09-05,5.45,16394,United Kingdom
INV101691,Chips,1,2023-09-05,8.05,18560,USA
INV101692,Sugar,1,2023-06-08,5.75,10926,France
INV101692,Flour,2,2023-06-08,0.62,15897,Germany
INV101692,Milk,3,2023-06-08,3.39,11436,Germany
INV101692,Butter,1,2023-06-08,7.97,16086,India
INV101692,Eggs,1,2023-06-08,5.28,13767,France
INV101692,Rice,2,2023-06-08,4.01,12078,United Kingdom
INV101693,Tea,5,2023-01-04,4.43,14229,Germany
INV101693,Sugar,1,2023-01-04,12.0,14541,United Kingdom
INV101693,Flour,3,2023-01-04,13.0,18818,India
INV101693,Milk,5,2023-01-04,3.73,13224,India
INV101693,Butter,4,2023-01-04,9.08,18912,Germany
INV101693,Biscuits,3,2023-01-04,1.15,12434,United Kingdom
INV101693,Eggs,1,2023-01-04,6.69,18698,Germany
INV101694,Bread,5,2023-04-27,1.67,11786,United Kingdom
INV101694,Sugar,1,2023-04-27,12.16,19287,India
INV101694,Flour,2,2023-04-27,12.99,12664,India
INV101694,Milk,3,2023-04-27,14.9,18508,USA
INV101694,Butter,4,2023-04-27,12.26,15447,France
INV101694,Eggs,5,2023-04-27,7.37,14624,France
INV101694,Jam,2,2023-04-27,6.55,14923,USA
INV101695,Cream,4,2023-09-25,12.45,12442,France
INV101695,Soda,3,2023-09-25,4.78,13042,Germany
INV101695,Milk,3,2023-09-25,3.44,11912,United Kingdom
INV101695,Yogurt,4,2023-09-25,14.56,19127,Germany
INV101695,Water,5,2023-09-25,0.87,10754,Germany
INV101695,Chips,3,2023-09-25,5.38,13774,USA
INV101696,Cheese,1,2023-09-27,14.81,17231,India
INV101696,Pasta,4,2023-09-27,6.81,16207,United Kingdom
INV101696,Tomato Sauce,5,2023-09-27,2.36,18945,India
INV101697,Pasta,4,2023-06-03,1.65,12119,United Kingdom
INV101697,Beef,4,2023-06-03,5.04,11183,Germany
INV101697,Tomato Sauce,4,2023-06-03,8.55,19898,Germany
INV101698,Juice,4,2023-02-22,2.36,10564,India
INV101698,Yogurt,3,2023-02-22,10.82,11346,France
INV101698,Fruits,3,2023-02-22,3.69,11995,United Kingdom
INV101699,Olive Oil,5,2023-07-18,11.93,19789,India
INV101699,Bread,3,2023-07-18,5.61,17558,France
INV101699,Vegetables,3,2023-07-18,14.01,13498,United Kingdom
INV101699,Butter,5,2023-07-18,12.04,17845,United Kingdom
INV101699,Chicken,1,2023-07-18,10.41,15937,Germany
INV101699,Jam,2,2023-07-18,12.37,14532,USA
INV101700,Cheese,4,2023-08-19,0.91,10412,United Kingdom
INV101700,Pasta,2,2023-08-19,11.98,14956,Germany
INV101700,Tomato Sauce,3,2023-08-19,4.87,19824,India
INV101701,Water,5,2023-07-06,10.9,11127,USA
INV101701,Chips,5,2023-07-06,7.85,17801,USA
INV101701,Soda,4,2023-07-06,1.28,12143,United Kingdom
INV101702,Biscuits,3,2023-07-07,3.65,17161,Germany
INV101702,Ice Cream,5,2023-07-07,2.35,14726,USA
INV101702,Chocolate,1,2023-07-07,14.31,13451,Germany
INV101703,Pasta,3,2023-03-02,4.33,10671,India
INV101703,Tomato Sauce,1,2023-03-02,4.7,13387,United Kingdom
INV101703,Cheese,3,2023-03-02,11.11,18607,Germany
INV101703,Vegetables,4,2023-03-02,8.56,15073,India
INV101703,Rice,4,2023-03-02,10.98,18132,France
INV101703,Chicken,1,2023-03-02,7.16,13623,India
INV101704,Beer,3,2023-07-17,6.33,10061,India
INV101704,Chips,4,2023-07-17,14.45,12281,Germany
INV101705,Pasta,5,2023-10-09,2.34,19519,Germany
INV101705,Tomato Sauce,5,2023-10-09,6.52,18801,Germany
INV101705,Tea,4,2023-10-09,8.56,14285,India
INV101705,Cheese,2,2023-10-09,6.69,13530,USA
INV101705,Sugar,2,2023-10-09,3.36,10181,France
INV101705,Milk,3,2023-10-09,9.84,17059,USA
INV101705,Biscuits,2,2023-10-09,10.1,10601,India
INV101706,Coffee,5,2023-07-25,5.61,13794,United Kingdom
INV101706,Biscuits,2,2023-07-25,3.43,14335,Germany
INV101706,Chocolate,3,2023-07-25,8.06,14540,USA
INV101706,Fish,5,2023-07-25,1.83,18533,France
INV101707,Juice,4,2023-08-10,11.37,17662,USA
INV101707,Fruits,1,2023-08-10,7.37,10310,France
INV101707,Vegetables,5,2023-08-10,10.8,13694,India
INV101707,Fish,3,2023-08-10,9.58,18667,United Kingdom
INV101707,Rice,1,2023-08-10,10.49,15538,USA
INV101707,Yogurt,3,2023-08-10,13.92,19051,France
INV101707,Milk,5,2023-08-10,14.01,12734,United Kingdom
INV101708,Vegetables,1,2023-11-15,3.52,16719,Germany
INV101708,Chicken,4,2023-11-15,5.38,18135,Germany
INV101708,Rice,4,2023-11-15,6.3,17006,USA
INV101709,Toothpaste,3,2023-09-10,11.93,16965,United Kingdom
INV101709,Shampoo,2,2023-09-10,12.59,15056,United Kingdom
INV101709,Detergent,4,2023-09-10,4.22,19758,United Kingdom
INV101710,Cream,5,2023-10-27,12.09,12935,India
INV101710,Juice,4,2023-10-27,12.9,13145,Germany
INV101710,Milk,5,2023-10-27,9.3,18028,India
INV101710,Fruits,1,2023-10-27,5.77,10451,United Kingdom
INV101710,Yogurt,1,2023-10-27,1.59,13669,USA
INV101710,Bin Bags,1,2023-10-27,5.35,18612,United Kingdom
INV101711,Pasta,3,2023-06-07,7.74,12560,United Kingdom
INV101711,Olive Oil,3,2023-06-07,14.9,19891,United Kingdom
INV101711,Cheese,1,2023-06-07,0.54,18594,India
INV101711,Vegetables,1,2023-06-07,12.1,16299,France
INV101711,Chicken,4,2023-06-07,10.71,10303,France
INV101712,Coffee,3,2023-11-18,14.73,17884,Germany
INV101712,Biscuits,5,2023-11-18,10.09,10438,India
INV101712,Chocolate,4,2023-11-18,9.39,19376,India
INV101713,Shampoo,5,2023-08-25,10.3,11936,United Kingdom
INV101713,Chocolate,2,2023-08-25,11.54,17505,Germany
INV101713,Soap,4,2023-08-25,4.93,12841,United Kingdom
INV101713,Toothpaste,3,2023-08-25,7.88,16339,USA
INV101713,Coffee,5,2023-08-25,6.86,12592,France
INV101713,Biscuits,3,2023-08-25,9.5,17683,United Kingdom
INV101713,Butter,3,2023-08-25,5.75,17273,USA
INV101714,Cheese,1,2023-04-11,2.22,15499,France
INV101714,Pasta,5,2023-04-11,1.89,17643,India
INV101714,Tomato Sauce,2,2023-04-11,9.57,12996,India
INV101715,Biscuits,5,2023-01-03,8.5,18782,USA
INV101715,Ice Cream,4,2023-01-03,11.44,10572,USA
INV101715,Chocolate,3,2023-01-03,10.27,17770,Germany
INV101716,Tissue,5,2023-06-27,4.75,13482,Germany
INV101716,Bin Bags,4,2023-06-27,4.47,18129,United Kingdom
INV101716,Detergent,2,2023-06-27,6.05,12463,India
INV101717,Toothpaste,3,2023-07-22,9.12,14322,France
INV101717,Shampoo,5,2023-07-22,6.94,16344,India
INV101717,Detergent,5,2023-07-22,4.26,19557,France
INV101718,Soda,2,2023-08-15,4.49,17263,France
INV101718,Chips,3,2023-08-15,9.89,12125,France
INV101718,Juice,1,2023-08-15,11.73,13954,India
INV101718,Fruits,4,2023-08-15,2.96,10091,USA
INV101718,Water,3,2023-08-15,10.35,18588,USA
INV101718,Yogurt,4,2023-08-15,5.06,13719,USA
INV101719,Pasta,3,2023-05-13,4.56,10533,India
INV101719,Beef,5,2023-05-13,0.61,13761,USA
INV101719,Tomato Sauce,2,2023-05-13,3.38,18743,France
INV101720,Soda,2,2023-07-26,6.4,16222,France
INV101720,Ice Cream,5,2023-07-26,1.12,14533,United Kingdom
INV101720,Chocolate,4,2023-07-26,3.71,13424,United Kingdom
INV101720,Water,3,2023-07-26,1.77,10021,India
INV101720,Biscuits,2,2023-07-26,3.06,14219,United Kingdom
INV101720,Chips,3,2023-07-26,2.0,12312,India
INV101721,Cream,5,2023-07-04,6.76,13311,France
INV101721,Milk,4,2023-07-04,7.28,16996,France
INV101721,Tissue,4,2023-07-04,13.02,10611,Germany
INV101721,Bin Bags,2,2023-07-04,12.84,12236,India
INV101721,Detergent,2,2023-07-04,12.42,19345,USA
INV101721,Yogurt,4,2023-07-04,4.33,15499,USA
INV101722,Eggs,3,2023-03-17,12.36,11143,United Kingdom
INV101722,Bread,1,2023-03-17,0.81,18015,India
INV101722,Butter,1,2023-03-17,7.5,18737,United Kingdom
INV101723,Sugar,5,2023-12-16,4.3,17560,India
INV101723,Flour,5,2023-12-16,9.69,13312,USA
INV101723,Milk,2,2023-12-16,14.94,10355,India
INV101723,Butter,1,2023-12-16,4.32,13521,France
INV101723,Eggs,4,2023-12-16,13.0,16081,France
INV101724,Toothpaste,3,2023-12-28,0.83,15635,Germany
INV101724,Shampoo,4,2023-12-28,0.96,17656,United Kingdom
INV101724,Detergent,4,2023-12-28,12.98,17706,France
INV101725,Cheese,5,2023-08-10,10.36,11961,Germany
INV101725,Eggs,5,2023-08-10,3.14,16539,United Kingdom
INV101725,Milk,2,2023-08-10,8.76,12086,Germany
INV101726,Shampoo,5,2023-09-09,14.5,11678,Germany
INV101726,Sugar,2,2023-09-09,7.72,18200,India
INV101726,Flour,1,2023-09-09,5.35,18274,United Kingdom
INV101726,Milk,4,2023-09-09,8.89,10735,India
INV101726,Soap,3,2023-09-09,2.23,10490,India
INV101726,Toothpaste,3,2023-09-09,1.09,10586,India
INV101726,Butter,5,2023-09-09,3.47,18812,France
INV101726,Eggs,4,2023-09-09,8.2,14405,USA
INV101727,Bread,3,2023-04-11,7.21,17091,France
INV101727,Milk,3,2023-04-11,10.51,10118,France
INV101727,Butter,3,2023-04-11,9.49,17851,Germany
INV101727,Tissue,5,2023-04-11,1.34,10162,Germany
INV101727,Bin Bags,1,2023-04-11,13.07,19078,USA
INV101727,Detergent,2,2023-04-11,11.98,16389,France
INV101728,Water,5,2023-05-06,5.22,18234,France
INV101728,Chips,3,2023-05-06,14.91,10682,USA
INV101728,Soda,5,2023-05-06,10.06,15168,USA
INV101729,Pasta,1,2023-04-21,7.19,16090,India
INV101729,Tomato Sauce,1,2023-04-21,12.75,15607,Germany
INV101729,Bread,4,2023-04-21,9.48,10886,United Kingdom
INV101729,Cheese,3,2023-04-21,2.8,10618,Germany
INV101729,Milk,5,2023-04-21,14.24,16589,India
INV101729,Butter,2,2023-04-21,3.67,19836,Germany
INV101730,Juice,3,2023-05-06,14.55,14011,United Kingdom
INV101730,Yogurt,4,2023-05-06,9.16,19718,United Kingdom
INV101730,Fruits,3,2023-05-06,4.49,10985,Germany
INV101731,Pasta,5,2023-12-16,5.68,11530,USA
INV101731,Shampoo,3,2023-12-16,0.56,14787,Germany
INV101731,Tomato Sauce,2,2023-12-16,1.64,18711,Germany
INV101731,Cheese,1,2023-12-16,11.49,16299,USA
INV101731,Soap,2,2023-12-16,12.21,10908,France
INV101731,Toothpaste,5,2023-12-16,13.18,10533,USA
INV101731,Salt,2,2023-12-16,13.7,10916,France
INV101732,Shampoo,5,2023-06-02,5.7,17953,USA
INV101732,Soap,4,2023-06-02,13.33,19615,USA
INV101732,Toothpaste,2,2023-06-02,4.43,15398,France
INV101732,Tissue,2,2023-06-02,8.13,11719,France
INV101732,Bin Bags,1,2023-06-02,8.27,17962,Germany
INV101732,Detergent,2,2023-06-02,11.59,12262,India
INV101733,Tea,1,2023-05-21,7.81,13025,France
INV101733,Sugar,3,2023-05-21,9.87,16861,USA
INV101733,Biscuits,5,2023-05-21,10.09,11298,France
INV101733,Milk,3,2023-05-21,9.08,13992,United Kingdom
INV101734,Coffee,5,2023-09-20,5.26,14969,France
INV101734,Sugar,5,2023-09-20,7.08,11692,France
INV101734,Milk,1,2023-09-20,12.46,14819,USA
INV101735,Vegetables,1,2023-10-11,7.9,12231,France
INV101735,Chicken,3,2023-10-11,6.4,14759,United Kingdom
INV101735,Olive Oil,2,2023-10-11,13.8,10438,India
INV101735,Yogurt,4,2023-10-11,9.14,15916,France
INV101736,Sugar,2,2023-06-30,5.84,15449,USA
INV101736,Flour,5,2023-06-30,1.63,11015,USA
INV101736,Milk,2,2023-06-30,10.13,17317,India
INV101736,Butter,3,2023-06-30,4.85,17405,India
INV101736,Eggs,4,2023-06-30,4.44,19411,Germany
INV101737,Vegetables,5,2023-07-09,6.99,14726,USA
INV101737,Chicken,2,2023-07-09,7.5,17699,USA
INV101737,Olive Oil,1,2023-07-09,0.75,11017,France
INV101737,Tomato Sauce,3,2023-07-09,13.44,19827,France
INV101738,Vegetables,4,2023-10-08,13.5,11728,India
INV101738,Chicken,4,2023-10-08,2.42,19234,France
INV101738,Olive Oil,4,2023-10-08,10.06,18004,United Kingdom
INV101739,Pasta,1,2023-03-20,13.99,17379,India
INV101739,Beef,4,2023-03-20,4.32,10341,India
INV101739,Tomato Sauce,3,2023-03-20,2.3,12537,Germany
INV101740,Tea,2,2023-09-09,12.18,14637,France
INV101740,Sugar,1,2023-09-09,10.55,13308,France
INV101740,Biscuits,1,2023-09-09,7.7,10809,United Kingdom
INV101740,Milk,3,2023-09-09,4.6,15972,France
INV101741,Vegetables,5,2023-10-12,14.47,15956,India
INV101741,Chicken,2,2023-10-12,14.39,16946,USA
INV101741,Rice,2,2023-10-12,3.45,17924,India
INV101742,Sugar,1,2023-08-01,4.87,19511,United Kingdom
INV101742,Flour,1,2023-08-01,7.79,10832,France
INV101742,Milk,2,2023-08-01,1.65,11454,France
INV101742,Butter,3,2023-08-01,10.37,19161,France
INV101742,Tissue,2,2023-08-01,1.86,19487,India
INV101742,Bin Bags,5,2023-08-01,3.86,16405,USA
INV101742,Detergent,4,2023-08-01,13.36,13974,United Kingdom
INV101742,Eggs,4,2023-08-01,1.02,19433,USA
INV101743,Cream,1,2023-09-17,0.98,16091,USA
INV101743,Yogurt,2,2023-09-17,9.16,11521,United Kingdom
INV101743,Milk,3,2023-09-17,12.7,12837,United Kingdom
INV101744,Bread,2,2023-03-24,10.45,13888,Germany
INV101744,Chips,5,2023-03-24,6.78,18188,USA
INV101744,Chocolate,1,2023-03-24,3.18,10039,Germany
INV101744,Butter,5,2023-03-24,8.63,17332,USA
INV101744,Soda,2,2023-03-24,14.18,11028,USA
INV101744,Eggs,5,2023-03-24,9.42,18654,France
INV101745,Soap,4,2023-05-26,11.71,17082,India
INV101745,Toothpaste,2,2023-05-26,11.34,14472,Germany
INV101745,Shampoo,1,2023-05-26,8.38,14898,USA
INV101746,Pasta,4,2023-12-25,6.81,17876,France
INV101746,Tomato Sauce,2,2023-12-25,11.05,16767,France
INV101746,Bread,3,2023-12-25,12.8,14221,India
INV101746,Cheese,5,2023-12-25,3.31,12727,India
INV101746,Butter,5,2023-12-25,12.4,16659,Germany
INV101746,Jam,4,2023-12-25,9.11,15361,USA
INV101747,Coffee,3,2023-02-17,4.45,19281,Germany
INV101747,Biscuits,3,2023-02-17,6.13,17305,United Kingdom
INV101747,Chocolate,3,2023-02-17,14.02,14214,India
INV101748,Cheese,3,2023-11-09,4.12,15358,France
INV101748,Pasta,4,2023-11-09,6.35,12362,Germany
INV101748,Olive Oil,5,2023-11-09,4.55,12500,India
INV101749,Cream,4,2023-10-26,4.39,19652,India
INV101749,Cheese,4,2023-10-26,6.57,18509,United Kingdom
INV101749,Eggs,1,2023-10-26,10.09,18810,Germany
INV101749,Milk,2,2023-10-26,8.86,12390,Germany
INV101749,Yogurt,2,2023-10-26,4.36,19178,India
INV101750,Cheese,2,2023-03-12,3.84,19142,France
INV101750,Pasta,1,2023-03-12,14.73,11053,Germany
INV101750,Tomato Sauce,5,2023-03-12,6.5,14928,USA
INV101751,Toothpaste,3,2023-06-17,5.25,16308,France
INV101751,Shampoo,4,2023-06-17,10.11,16092,India
INV101751,Detergent,5,2023-06-17,6.09,10034,United Kingdom
INV101751,Beef,3,2023-06-17,5.39,12158,India
INV101752,Water,3,2023-11-23,14.14,14324,Germany
INV101752,Chips,4,2023-11-23,13.77,12713,India
INV101752,Soda,1,2023-11-23,5.83,11759,France
INV101753,Juice,2,2023-08-11,1.11,14781,Germany
INV101753,Fruits,1,2023-08-11,14.72,18357,India
INV101753,Vegetables,4,2023-08-11,4.13,11634,France
INV101753,Fish,2,2023-08-11,1.24,15337,United Kingdom
INV101753,Rice,5,2023-08-11,1.84,18645,France
INV101753,Yogurt,1,2023-08-11,12.16,16698,France
INV101754,Pasta,5,2023-11-18,5.13,18903,United Kingdom
INV101754,Tomato Sauce,3,2023-11-18,14.84,13041,Germany
INV101754,Sugar,5,2023-11-18,7.76,17795,India
INV101754,Milk,4,2023-11-18,10.8,13355,Germany
INV101754,Beef,4,2023-11-18,10.24,10780,France
INV101754,Coffee,2,2023-11-18,3.5,18977,United Kingdom
INV101755,Soda,5,2023-01-01,14.57,18045,United Kingdom
INV101755,Water,1,2023-01-01,5.77,12079,USA
INV101755,Chips,1,2023-01-01,8.17,15727,India
INV101755,Chocolate,3,2023-01-01,8.92,16658,France
INV101756,Tea,2,2023-11-13,5.59,17032,United Kingdom
INV101756,Sugar,1,2023-11-13,12.13,13531,France
INV101756,Flour,5,2023-11-13,12.41,10733,France
INV101756,Milk,1,2023-11-13,9.6,17850,France
INV101756,Butter,1,2023-11-13,3.7,17014,United Kingdom
INV101756,Biscuits,1,2023-11-13,9.13,12509,Germany
INV101756,Eggs,1,2023-11-13,6.32,19628,India
INV101757,Pasta,4,2023-05-28,2.1,17323,Germany
INV101757,Beef,2,2023-05-28,1.13,14027,United Kingdom
INV101757,Tomato Sauce,5,2023-05-28,2.33,14620,Germany
INV101758,Cheese,4,2023-02-14,12.91,12875,Germany
INV101758,Pasta,2,2023-02-14,6.32,16780,France
INV101758,Tomato Sauce,3,2023-02-14,7.9,16857,Germany
INV101759,Soap,4,2023-05-09,7.13,12274,United Kingdom
INV101759,Toothpaste,2,2023-05-09,6.38,17750,United Kingdom
INV101759,Shampoo,2,2023-05-09,7.09,15145,United Kingdom
INV101760,Bread,4,2023-01-04,8.47,10682,India
INV101760,Butter,5,2023-01-04,0.54,17575,United Kingdom
INV101760,Milk,1,2023-01-04,14.59,11363,USA
INV101761,Soda,2,2023-02-16,12.25,13947,France
INV101761,Chips,2,2023-02-16,8.83,13762,Germany
INV101761,Chocolate,1,2023-02-16,9.63,16071,France
INV101762,Vegetables,1,2023-09-29,13.13,16858,France
INV101762,Chicken,4,2023-09-29,12.36,17247,USA
INV101762,Olive Oil,3,2023-09-29,3.23,11773,USA
INV101763,Pasta,3,2023-04-27,6.48,18656,France
INV101763,Tomato Sauce,3,2023-04-27,11.22,19396,United Kingdom
INV101763,Bread,2,2023-04-27,10.95,14990,United Kingdom
INV101763,Cheese,1,2023-04-27,5.18,14993,USA
INV101763,Butter,5,2023-04-27,0.98,15178,United Kingdom
INV101763,Eggs,1,2023-04-27,9.3,13118,France
INV101764,Cheese,4,2023-07-20,3.44,13901,United Kingdom
INV101764,Eggs,3,2023-07-20,7.49,16034,France
INV101764,Milk,2,2023-07-20,7.25,10867,United Kingdom
INV101765,Cream,2,2023-10-23,7.04,17355,United Kingdom
INV101765,Yogurt,2,2023-10-23,1.89,17576,United Kingdom
INV101765,Milk,3,2023-10-23,6.89,11823,Germany
INV101765,Beef,3,2023-10-23,10.7,12779,USA
INV101766,Vegetables,5,2023-12-15,11.3,11516,India
INV101766,Chicken,5,2023-12-15,5.92,18670,United Kingdom
INV101766,Rice,4,2023-12-15,5.99,17281,France
INV101767,Juice,2,2023-01-19,14.53,19220,Germany
INV101767,Yogurt,-1,2023-01-19,11.57,11133,United Kingdom
INV101767,Fruits,3,2023-01-19,10.96,19661,United Kingdom
INV101768,Sugar,4,2023-07-13,9.04,16156,France
INV101768,Flour,4,2023-07-13,0.9,19865,France
INV101768,Milk,3,2023-07-13,1.13,15740,France
INV101768,Butter,3,2023-07-13,12.51,15473,USA
INV101768,Eggs,2,2023-07-13,14.01,16039,India
INV101768,Cheese,1,2023-07-13,10.13,16261,France
INV101769,Pasta,4,2023-01-04,8.3,15248,India
INV101769,Tomato Sauce,2,2023-01-04,9.96,12986,India
INV101769,Cheese,1,2023-01-04,8.92,12623,India
INV101769,Ice Cream,1,2023-01-04,11.52,16275,United Kingdom
INV101769,Chocolate,1,2023-01-04,8.64,18397,United Kingdom
INV101769,Biscuits,1,2023-01-04,0.88,19934,Germany
INV101770,Bread,5,2023-08-12,0.55,19105,United Kingdom
INV101770,Butter,4,2023-08-12,1.21,13216,Germany
INV101770,Milk,4,2023-08-12,10.51,12753,USA
INV101770,Fish,1,2023-08-12,5.5,18583,India
INV101771,Toothpaste,1,2023-08-27,4.52,19644,India
INV101771,Shampoo,2,2023-08-27,10.62,18298,Germany
INV101771,Detergent,1,2023-08-27,2.03,15502,India
INV101772,Cheese,4,2023-11-28,4.94,10461,India
INV101772,Tomato Sauce,4,2023-11-28,3.43,15209,USA
INV101772,Bread,3,2023-11-28,6.16,19223,United Kingdom
INV101773,Pasta,1,2023-10-31,14.58,16035,India
INV101773,Tomato Sauce,2,2023-10-31,12.9,19321,India
INV101773,Cheese,3,2023-10-31,11.09,19991,Germany
INV101773,Juice,3,2023-10-31,1.15,18126,France
INV101773,Fruits,1,2023-10-31,6.65,14352,USA
INV101773,Yogurt,4,2023-10-31,9.76,13098,France
INV101774,Coffee,4,2023-10-05,11.04,14294,USA
INV101774,Sugar,4,2023-10-05,14.19,14622,India
INV101774,Milk,4,2023-10-05,9.3,16124,USA
INV101775,Coffee,5,2023-11-15,4.95,18798,Germany
INV101775,Biscuits,3,2023-11-15,6.11,19481,USA
INV101775,Chocolate,4,2023-11-15,11.4,12907,France
INV101776,Bread,1,2023-03-16,10.61,14164,India
INV101776,Cheese,5,2023-03-16,2.28,16250,India
INV101776,Milk,1,2023-03-16,8.87,19315,India
INV101776,Butter,5,2023-03-16,8.84,13454,France
INV101776,Eggs,2,2023-03-16,10.33,13487,United Kingdom
INV101776,Jam,2,2023-03-16,11.59,17837,USA
